ID	Fc1_3h	Fc2_3h	Fc3_3h	Fc1_24h	Fc2_24h	Fc3_24h	Fh1_3h	Fh2_3h	Fh3_3h	Fh1_24h	Fh2_24h	Fh3_24h	Mc1_3h	Mc2_3h	Mc3_3h	Mc1_24h	Mc2_24h	Mc3_24h	Mh1_3h	Mh2_3h	Mh3_3h	Mh1_24h	Mh2_24h	Mh3_24h
OG0001739	6.426264755	6.423578171	6.077883864	7.284477118	7.243269208	7.303232785	7.383099443	7.400794067	7.400794067	6.90833257	7.043410128	6.948133578	8.123449966	8.098379025	8.202379028	7.323486265	7.264201427	7.328399375	7.399064255	7.454894758	7.493968299	6.553424864	6.396068872	6.390646364
OG0000791	6.42508999	5.954661621	5.972233124	5.755421735	5.641256999	5.647026633	6.083851588	6.015247774	6.015247774	6.266973892	6.156032499	6.081297014	5.955375581	6.013830033	6.156238237	5.101942065	5.539539136	5.877380832	5.638742594	5.297177841	5.168282601	5.61542336	5.725993851	5.401750936
OG0002160	6.42508999	6.66987716	5.841218374	6.089582893	5.82527683	5.844737144	5.988684687	5.891662208	5.891662208	5.725741157	5.587964989	5.188638295	4.50784981	4.138880804	4.439075873	6.04600554	5.022393559	5.578813755	6.761700148	6.782846235	6.755698122	7.772278939	7.521187397	7.346950686
OG0000905	6.421054947	5.981167667	5.917193037	7.650908132	7.137093609	6.862451391	7.227278994	7.139602511	7.139602511	7.273142859	7.27686883	7.364134655	6.016813412	6.28915297	6.114436159	6.030680598	6.448020797	6.446497927	5.97498146	5.80118427	5.813319198	5.753161916	6.147917395	6.343533075
OG0002459	6.420718183	6.980939266	6.318859106	6.539469035	7.108838052	7.252476214	7.87418219	7.986979709	7.986979709	7.546045566	8.249682357	8.333692067	7.439764408	7.427700025	7.185736737	5.444242994	6.032663349	6.284110799	6.81640899	6.634159349	6.593776836	5.953231942	6.491545289	6.886187965
OG0001238	6.41987593	6.686640588	5.810700154	7.527320608	7.43404436	7.250393173	8.024530234	8.03562391	8.03562391	7.270622378	7.330468767	5.627315001	6.706111939	6.604136872	6.924651008	8.095685006	7.797299023	7.645200155	7.552957224	7.618055076	7.587133175	9.098220569	8.993624833	8.889731795
OG0000222	6.418527302	6.678494508	6.714795011	7.193771743	7.304054652	7.372342723	8.240982089	8.123785161	8.123785161	8.893119476	8.955301178	7.000112706	7.595070208	7.873546236	7.488000771	8.391430924	8.721093719	8.393098242	8.819818563	9.267229586	9.185878436	9.616820817	9.510639768	9.48281703
OG0000380	6.418358635	6.106432078	6.409051439	6.933690655	6.785158177	6.828326926	6.7322692	6.962549023	6.962549023	7.127014142	7.144658243	7.169123281	6.962790763	6.838475327	6.899895831	7.259770564	7.294175007	7.090506261	7.195187137	7.313457197	7.160040818	7.30614009	7.01894123	6.986034284
OG0000428	6.418021241	6.663344619	6.360715425	6.0721058	5.950934928	5.697662633	5.843983844	5.885330315	5.885330315	5.674969031	5.3652726	5.241840184	5.317653194	5.343494524	4.823935289	3.949836513	4.519002743	5.292992986	6.116929031	6.192924996	6.203298664	4.370335887	5.024687576	5.709282363
OG0007540	6.417515003	6.799734922	6.686780635	5.919578446	5.889473543	5.814550423	3.75595577	3.706530553	3.706530553	4.724650272	4.178714641	4.612352499	3.951480558	3.72320904	4.295575368	5.20251685	5.181613448	5.160316788	3.272878397	3.328794107	3.013460473	2.243407386	1.996233983	2.13015892
OG0000185	6.413966352	6.74348804	6.827819025	6.503348735	6.890933022	7.525755693	7.164303583	7.371166773	7.371166773	7.806517401	7.911691582	7.796364138	5.835472404	5.630534777	5.92706823	6.674309515	6.566233698	6.422798629	5.087228596	4.933681686	5.007497377	7.051272032	6.800764034	6.804377582
OG0000454	6.41379715	6.711770204	6.782670659	6.873813198	7.048214385	7.306244009	7.541871009	7.485024233	7.485024233	7.425593578	7.512700963	7.71781349	6.756996569	6.793098644	6.76898751	6.813216827	7.026272228	7.120617361	7.448254269	7.501944637	7.423374794	7.064611286	7.511027567	7.678281109
OG0003094	6.413458688	6.449561375	6.492814573	5.053980168	5.48188014	5.0725346	8.577730931	8.383769083	8.383769083	7.843983844	7.770696925	7.58413572	8.501847532	8.513682597	8.469918528	9.047835266	8.941645694	8.929618815	6.556636485	6.47771715	6.463323118	6.487333595	6.579056267	6.68031451
OG0002832	6.411426246	6.503030646	6.369466484	6.246218046	6.263222245	6.506525779	5.447579197	5.642990313	5.642990313	6.120186028	5.944155663	5.577126661	4.426516366	4.135267254	4.288237471	4.501309838	4.40162091	4.262463978	4.178074009	4.327119658	4.182902013	4.720245627	4.578904305	4.47741894
OG0000562	6.411087227	6.319943024	6.576068579	5.836429131	5.869624686	5.945560886	5.988230223	5.963820884	5.963820884	5.896514054	6.088523257	6.271276259	4.170383385	4.297050516	4.279697117	4.492362118	4.72521218	4.634658897	5.708428401	5.643460549	5.5731603	5.648827222	5.722789775	5.722297154
OG0001802	6.410917687	6.409730354	6.177718511	6.977852308	6.824895114	6.859969548	7.380071387	7.502911344	7.502911344	7.10433666	7.273329387	7.34553831	6.494791277	6.641260467	6.348273678	6.299586092	6.571134484	6.525404449	6.811071511	6.863177763	6.802250096	7.054017082	7.468378856	7.672735771
OG0000770	6.410578549	6.714108112	6.77478706	6.387328072	6.271276259	6.351380981	8.000056354	8.029508101	8.029508101	7.933100475	7.63531908	7.805485937	5.310293945	5.239311346	5.496597204	6.330890175	6.253418086	6.162358295	5.745207208	5.525135517	5.574906818	7.350047219	7.170803375	7.011148968
OG0001027	6.40888166	6.768449015	7.129901182	5.294620749	6.147917191	6.617063344	6.616769366	6.472812666	6.472812666	6.477839201	6.6114675	6.765667341	5.041054133	4.794045137	4.574487265	5.01412405	5.218368135	5.502192462	5.825813352	6.024941947	6.178982682	5.111628972	5.176304021	5.688570919
OG0008231	6.407182772	6.373648211	6.479133533	5.85224859	6.19711838	6.328226119	4.218781168	4.497612366	4.497612366	5.3172317	5.280213996	4.875780063	7.850875041	7.919375839	7.887795751	6.016908326	5.921760263	6.005688767	1.458515348	1.23625442	2.437481041	2.105795393	1.858142568	1.97896108
OG0008674	6.406502657	6.203592714	6.421223299	5.723831566	5.877498873	5.618825953	5.731183242	5.629502339	5.629502339	5.755154643	5.383013015	5.457462965	4.560614085	4.762357321	4.881123752	5.079841867	4.908478129	4.688861812	4.181782382	3.945883894	3.995850799	5.389635641	5.28751145	5.31710758
OG0003125	6.402926781	6.170125362	6.217424614	6.500642736	6.661350569	6.905447179	6.89917563	7.04072808	7.04072808	6.957682486	6.713558356	6.609695873	5.097238277	5.039848159	5.259127457	4.626111427	4.685987229	4.879867962	3.227240327	3.169560274	2.982506101	4.851814992	4.885369854	4.756371112
OG0002106	6.396433531	6.516645558	6.659924558	6.412781525	6.323009711	6.229203358	6.946613905	6.777879937	6.777879937	6.727512087	6.350674037	6.392317423	4.948220969	4.850521917	4.898356872	5.701707623	5.676753153	5.513467374	5.112680952	5.187411067	5.546662993	5.740954267	5.386876115	5.106195029
OG0000490	6.395919659	6.325530332	6.038918989	6.328764672	6.429281193	6.658639942	4.767654798	4.805808349	4.805808349	5.819157224	5.627898616	5.602884409	6.072996703	6.097522943	6.249281303	6.827725043	6.730330192	6.733560425	5.882638892	5.888023792	5.824792034	8.00450083	7.872963544	7.640884064
OG0001079	6.391630262	6.229203358	6.486714373	6.107687869	5.963705307	5.765004246	6.134836993	6.144862143	6.144862143	6.197708158	5.870857864	5.735251376	6.514872929	6.634906428	6.759806977	7.526495327	7.484154247	7.307066895	6.001288382	6.143044377	6.071584852	6.849563984	6.664029082	6.74103681
OG0000624	6.389050488	6.656782364	6.369466484	6.288358562	6.157650097	5.970623614	6.247737673	6.251624424	6.251624424	6.106013238	5.82984956	5.737686761	3.26609688	3.500451532	3.031312437	1.348477192	1.572279971	2.066960573	1.546884091	1.422534428	1.317695372	0.308494851	0.378006592	0.675445614
OG0001496	6.388189537	6.623515741	6.25152975	7.290571851	6.621612353	7.045814256	7.416248629	7.390727865	7.390727865	7.603403804	7.543727859	7.536363792	9.749529407	9.788482458	9.754494047	9.714839648	9.545567651	9.406735845	7.882918724	8.197139026	8.088921241	9.159345111	9.230264748	9.186204885
OG0005439	6.387155718	6.331991778	6.811727898	5.782670659	5.904484098	5.661920579	6.575312331	6.46139759	6.46139759	6.419201774	6.088311236	6.081936082	6.10139396	5.718941054	5.320586847	3.993947841	3.970901498	4.834051296	6.600255776	6.14267524	6.450547649	4.617769821	5.241153749	5.995747029
OG0002806	6.386983342	6.429448588	6.341452107	5.768449015	5.802451741	5.346602375	5.371210343	5.43496176	5.43496176	5.718635616	5.426264755	5.082787732	3.992583551	4.040412037	3.927845267	2.088845808	2.839654494	3.375573165	4.092002726	3.718091969	3.831673588	2.671145698	3.242366077	3.682942913
OG0006984	6.386121157	6.194756854	6.017476563	6.352440747	6.083213368	5.679198571	7.26425492	7.327552644	7.327552644	7.650979914	7.565901767	7.539469035	4.579239897	4.562979308	4.885544105	5.685629605	5.595612264	5.199943585	4.114915844	4.154118156	4.341173113	5.169320546	4.675456906	4.506261716
OG0004393	6.383185866	6.278728213	6.774128144	4.803743669	4.923624611	4.673556424	4.663344619	4.655351829	4.655351829	4.952799478	4.605849867	4.482202926	5.085476071	5.287917343	4.804005014	2.923094971	3.647651828	4.638254597	5.002018811	4.903753172	5.025327848	3.37829326	4.344418066	5.183906478
OG0005040	6.381629467	6.043519494	6.221103725	6.62497818	6.867155163	6.801417366	7.09592442	7.159871337	7.159871337	6.502235115	6.976936384	6.806710718	4.91245778	4.486626856	4.627891614	6.173694923	5.932974853	5.696274032	5.466632993	5.394935255	5.461784571	5.811735346	5.387676166	5.321283066
OG0008826	6.380417773	7.029452886	6.696550301	5.634012356	5.834407842	5.987320866	5.933572638	5.726150026	5.726150026	6.156234798	5.799605422	5.884353707	3.703142792	3.845965686	3.003360628	1.597154511	2.239568821	3.566468135	3.186375996	3.134076992	3.478791942	2.924668488	3.494800875	4.555609428
OG0001486	6.379898164	6.593951284	5.755688777	6.600656308	6.896029603	6.973266861	6.505255801	6.688600011	6.688600011	8.345671361	8.717676423	8.63473846	9.599629295	9.581478359	9.804225907	9.730900419	9.659293634	9.534534396	7.845310644	8.05202456	8.143287286	8.071481134	7.967101153	7.900442388
OG0001096	6.378858383	6.589314073	6.638073837	6.669593751	6.695993813	6.720962434	6.830356747	6.750941416	6.750941416	6.948367232	6.554895775	6.397802962	4.643264564	4.496738437	4.788649695	4.599045775	4.5102176	4.645100987	3.261691624	3.239513373	3.398004295	5.615910609	5.59829582	5.605781434
OG0001392	6.376950171	6.524189078	6.436961338	6.072320216	6.094869433	6.128664587	5.798309782	5.914205719	5.914205719	6.27817065	6.124741692	5.904724928	6.280184295	6.25394541	6.418589704	6.416111287	6.384355173	6.281233843	6.159502848	6.070447722	5.993148538	6.744105917	6.643025968	6.56306979
OG0000558	6.374343989	6.898692073	6.125775068	5.967629753	6.449396297	5.644433152	4.839959587	4.959538341	4.959538341	6.432458385	6.052894047	5.632559052	8.971770574	8.967061947	8.900774448	7.772396399	7.849861061	7.870374584	10.83395977	10.7666995	10.72783369	9.142381782	8.923494775	8.879561196
OG0000294	6.373996142	6.196921734	6.437627248	5.542877099	5.499527024	5.377817853	5.697940583	5.766065051	5.766065051	6.472975086	6.117902789	6.027905997	5.809608145	5.699664339	5.876467833	5.686163485	5.669832952	5.956093835	5.011605662	4.95800372	4.9714709	3.539230789	4.194520489	4.458393817
OG0000958	6.372255648	6.110613806	6.290940402	7.417852515	7.025250322	7.096240766	7.934398552	8.040152706	8.040152706	7.646162657	7.699190692	7.629575194	7.909781503	6.850934407	7.177126484	7.653454898	6.285369665	6.072735234	8.508469061	8.522842389	8.565155405	9.120440074	8.684070763	8.420094963
OG0003731	6.371733091	6.53838296	6.586614642	6.453682186	6.806968434	7.360803199	7.166916252	7.459636532	7.459636532	7.289465631	7.734845078	7.57167681	1.714098218	2.183649434	2.211796271	3.801409088	4.07358719	3.995724194	2.789803314	2.392909493	2.852450757	4.634787822	4.496608069	4.425670779
OG0003838	6.37086174	6.246788094	6.060695932	6.853122383	6.879828273	7.136581052	6.513490746	6.252570826	6.252570826	5.523248293	4.89917563	4.795974694	6.296410418	6.347787529	6.554664668	5.468385861	5.688396355	5.798560191	5.365812547	5.003204181	4.955829819	5.034051483	4.996749827	5.049420795
OG0000254	6.369640965	6.193180354	5.904965719	5.733354341	5.891176125	6.031880366	6.55197736	7.235966341	7.235966341	7.536830005	7.825912799	7.991918604	8.90359629	8.826743905	8.780346192	7.832305225	8.137425137	8.547368465	7.374278774	7.137905127	7.202339355	7.068172058	7.598687519	7.880923017
OG0001180	6.367720513	6.332707934	6.584661908	6.54689446	5.871350841	5.706530553	6.199476046	6.18259299	6.18259299	6.259460816	6.018367116	5.925287387	3.048081827	3.008093497	3.014061189	3.131272564	2.904720497	3.032307356	3.596899373	3.570619579	3.481421658	3.095466397	3.133844936	3.292012058
OG0002638	6.365447589	6.644721547	6.768581342	5.617651119	5.353323291	5.61176256	6.120393416	6.036723106	6.036723106	5.840966704	5.728736843	5.845991771	3.901378602	3.682283381	3.437406067	2.816570627	3.382260391	3.479046849	3.522230299	3.5117438	3.633232405	3.21320775	4.202402832	4.630890016
OG0009070	6.3652726	6.266786541	5.931683057	6.749802402	6.688040447	6.750204509	7.474436043	7.508072055	7.508072055	6.728464765	6.945209709	6.738902914	7.192788918	7.073204343	7.211635253	7.577583664	7.240439319	7.112502061	8.699069548	8.767304211	8.751223015	8.88626236	8.566588003	8.378497751
OG0003579	6.361417467	6.085552127	6.171927354	6.40752271	6.293149737	6.303232785	5.587364991	5.687200695	5.687200695	6.18070484	5.933808662	5.708739041	4.693035261	4.535808492	4.905896717	5.317900605	5.491851814	5.493355282	3.48339403	3.580473552	3.555397762	4.301608131	4.663054799	4.685844302
OG0002198	6.361241988	5.919578446	6.296640945	6.183883459	6.172527519	5.87897051	6.264724074	6.230452819	6.230452819	6.372778017	6.04745114	5.905206469	4.802724176	4.863657514	4.955699653	5.101325669	4.971794136	4.833193707	5.883664556	5.961849484	5.921525116	6.174529461	5.877286833	5.730958346
OG0001176	6.357376055	6.482041542	6.739173031	5.880685525	6.387500406	6.558420713	6.114367025	6.044721967	6.044721967	6.692510892	6.152386258	6.013238915	3.569759628	3.503957999	3.361735239	2.769024179	3.030207166	3.382732401	3.019904518	2.774693038	2.742687718	3.408931237	4.122451577	4.49886484
OG0010022	6.35526299	6.452694264	6.390942773	7.385948658	7.617283788	7.458119481	6.873198003	6.785092771	6.785092771	7.77445764	7.65814006	7.652629897	9.743902679	9.543656144	9.676275167	10.59549993	10.20645642	10.13902815	9.077955677	9.513275968	9.350677352	10.09506598	9.877582612	9.926062594
OG0000523	6.353499735	6.341096238	5.615592857	5.926711099	6.500164679	6.81159947	6.896029603	7.130467601	7.130467601	6.371036052	6.940988899	6.925168681	7.238413338	7.497216352	7.409429125	7.762378716	7.696344426	7.535935521	7.305520064	7.386072859	7.304117642	7.265439709	7.025188297	7.013608532
OG0000135	6.352264173	6.86505274	6.555202634	5.712320641	5.82527683	5.889230152	5.955824241	6.038918989	6.038918989	6.706254254	6.733625498	6.695019442	4.41600671	4.796527154	4.531088213	3.824462381	3.918119044	4.251388106	3.482948933	3.508512321	3.513301237	3.513339141	3.44154151	3.954301484
OG0001281	6.351734323	6.152791852	6.247357916	6.613089583	6.465484779	6.372429792	6.273888824	6.330916878	6.330916878	6.044612693	5.740118043	5.846744023	5.106565662	5.060607314	4.786973713	3.540150052	4.06633981	4.876774767	4.079431875	3.778041374	3.95603899	3.55577199	4.466533808	5.221468801
OG0003484	6.351734323	6.022145843	5.867896464	5.303415463	5.236492618	5.076388069	6.363696745	6.214124805	6.214124805	6.157650097	6.027021315	5.807870078	2.406060682	2.191171605	1.94956332	1.32655518	1.73958416	2.415707025	1.860147191	1.442239687	1.539190581	1.933503523	2.885074117	3.57748442
OG0001599	6.346070441	6.013238915	6.548436625	6.14689956	6.17512535	5.84899843	6.452529545	6.341452107	6.341452107	6.105384749	5.741736624	5.362119167	4.203927021	4.074999437	4.348956135	4.49539393	4.288814039	3.978908562	4.129879757	3.571239931	3.849737109	4.863167849	4.678869112	4.555973175
OG0002110	6.346070441	6.736198959	6.09212285	8.257670696	8.127014142	8.498051366	8.129076903	7.841690136	7.841690136	8.326159799	8.268471823	8.332752682	4.452829979	4.869601492	4.392070082	3.856394153	4.431342817	4.416876214	4.463146362	3.92272211	4.268197818	4.611445073	4.931489235	5.175989191
OG0004477	6.343940739	6.605405437	6.061992154	6.393004257	6.235152624	6.56315813	6.546585829	6.509379149	6.509379149	6.630813152	6.609843592	6.711081862	2.827585939	3.090437495	2.820745715	3.299960259	3.286061121	3.173767068	4.658257763	4.722578048	4.641269717	4.896308182	4.919729071	5.052217632
OG0003869	6.34323014	6.329303025	6.206330648	5.855740592	6.590961241	6.94181058	7.215581534	7.235918488	7.235918488	6.824895114	6.799734922	7.067057839	1.047768699	0.734190644	0.714808196	1.810322994	1.102053383	1.329438801	5.605496704	5.42987904	5.543013564	5.05280886	4.692449517	4.6221561
OG0003035	6.342341397	6.325170512	6.238022518	6.025250322	6.267161218	6.124741692	6.909893084	6.818070833	6.818070833	6.586914829	6.422233001	6.145881211	5.764366858	5.8524154	6.007795602	5.74978283	6.009436756	5.970774295	6.286633718	6.089366367	6.101912868	7.138840061	7.062898817	6.858186191
OG0001699	6.341630009	6.621026189	6.287435356	5.583158004	6.046578367	5.664198369	7.085552127	7.058208246	7.058208246	7.390942773	6.833522636	6.828072998	8.080971513	8.271171191	8.221099858	9.751486149	9.153813188	9.144357183	12.04987441	12.20836819	12.22703676	11.66639756	11.5384465	11.326903
OG0003006	6.341630009	6.482848283	6.29994063	6.933100475	6.761950079	6.806710718	7.213055602	7.106379729	7.106379729	7.11779892	6.844486088	6.861211003	7.614152532	7.667965904	7.855611663	7.069176912	6.957730072	7.053667449	5.137389169	5.19672034	5.233498504	6.084985858	5.993582209	5.943564124
OG0001298	6.337532706	6.211012193	6.755288195	5.655638049	6.385948658	6.499527024	6.381802483	6.331275267	6.331275267	6.411087227	5.871843649	5.723012396	4.398476245	4.167752913	4.341775161	4.890130491	4.459887963	4.789732381	2.974909025	3.452097495	3.511427556	4.852000835	4.668813521	4.81532437
OG0010337	6.336818943	6.463687842	6.11997861	6.979453777	6.790381081	6.761418259	7.758023289	7.753584481	7.753584481	7.559338848	7.681589817	7.546971607	7.097261036	7.005649249	7.03919324	6.786736182	6.93574378	6.717014208	8.85629417	8.942379026	8.848972149	7.876275659	7.225278787	7.197498814
OG0001376	6.335569006	6.178714641	6.30833903	6.066950244	5.787641414	5.432625411	6.013908845	6.072427412	6.072427412	6.150559677	5.895060213	5.812241495	4.176424109	4.070690717	4.065963434	4.133653938	4.023269548	4.108252619	3.030783297	2.841835885	2.803166062	1.722639137	1.697755141	1.577194352
OG0004361	6.333781501	5.998421189	5.951168129	6.329482431	5.725195817	5.465974465	8.6285549	8.698722028	8.698722028	8.447827118	8.498968845	8.266646012	5.476525561	5.701668537	5.654900916	6.361087374	6.309477263	6.271595619	6.235110681	6.434855538	6.444514514	6.698857435	6.682317657	6.584783806
OG0001836	6.332886917	5.877989585	6.316326792	6.296824459	6.01658546	5.450551443	5.526381863	5.123293723	5.123293723	5.498250868	5.221877081	5.614709844	5.955620385	5.86042032	6.050670162	6.667222269	6.659784733	6.426166111	5.356716055	5.413543649	5.474546367	6.371662182	6.010677808	6.090658899
OG0002292	6.332707934	6.396433531	6.02657877	6.161887682	6.099084761	6.327148408	6.407182772	6.50406418	6.50406418	6.361943774	6.079164742	6.134836993	4.66793469	4.426660603	4.455934093	5.628370004	5.449989828	5.451421483	3.482413344	3.523150416	3.492391602	5.145445546	5.120546864	5.106206338
OG0000673	6.329661815	6.172127437	6.098032083	6.068455852	5.871597266	5.603181229	6.596040633	6.592232767	6.592232767	6.783456654	6.568944145	6.452529545	5.963279902	6.043302942	5.849322275	4.70056789	5.151830005	5.746197464	4.216166918	3.989314337	4.045182577	4.157774577	4.620930036	5.088433364
OG0002453	6.325890061	6.141596278	5.965553435	6.61485705	6.656353352	6.601102203	6.453023647	6.481960843	6.481960843	6.479941901	6.680605666	6.746312766	6.574568855	6.467055265	6.619214318	6.878816059	6.761241385	6.544573172	6.798924061	6.866793023	6.659156781	6.858959457	6.45937391	6.43841845
OG0002983	6.324630615	6.506525779	6.21023299	6.242221395	5.509379149	5.893362211	6.382667253	6.295355693	6.295355693	6.081936082	5.902314812	6.035843816	3.376019714	3.339124127	3.263673408	2.943835081	3.786402944	4.22548703	5.418828493	5.538331429	5.626198765	3.564657412	4.327398509	4.894655299
OG0000073	6.324450605	6.326069892	6.45779126	6.46008724	6.191799501	6.18408189	6.732133499	6.651697529	6.651697529	6.703073006	6.471024839	6.360890968	6.499148761	6.525064086	6.064145627	5.038248721	5.764425248	6.222679193	6.457276295	6.685773394	6.640547328	4.94069251	5.450047913	6.12153704
OG0000032	6.324270572	6.271089466	6.520736527	6.605405437	6.394719913	6.49441561	6.840840853	7.056962793	7.056962793	7.234003066	7.016474034	7.148527425	6.024075397	6.114909183	5.531962788	4.900749939	5.510949264	5.866769289	5.319959638	5.133870082	5.305772848	4.63284983	5.154388375	5.702677765
OG0008121	6.32210842	6.873321063	6.771225336	5.710117632	5.70348835	5.224194664	5.915042791	5.757823336	5.757823336	5.599020177	5.41987593	5.452529545	4.238120376	3.914789329	3.864311957	3.716037194	3.31079002	3.467476435	2.121303911	2.280219639	2.367896324	0.948095442	1.15447174	0.835435819
OG0005942	6.320845668	6.443938115	6.354910512	6.21042783	6.272396509	6.196331634	6.099715999	6.060047384	6.060047384	5.883865155	6.097821455	6.06371864	2.792475372	2.669651118	3.024269851	4.199252234	3.841103618	3.952701649	1.243956007	1.486628916	1.262846242	3.252630013	3.221909708	2.906023371
OG0002369	6.320484678	6.396776011	6.623076721	6.181897643	6.140574178	6.133810091	7.120393416	7.11280437	7.11280437	7.260778432	7.017031081	7.0721058	6.861186185	6.795821484	6.598060244	6.327187579	6.637537362	7.069522807	7.573468449	7.576139646	7.533020522	6.798788009	7.562545435	7.9047761
OG0004788	6.319220503	6.357552005	6.043519494	6.253611152	6.495855027	6.626585151	6.334139179	6.366409648	6.366409648	6.956753663	7.195347598	7.022478785	7.429177399	7.461542474	7.368912367	7.056751501	7.203591735	7.059458033	6.864228248	7.012126143	6.853507932	8.054474626	8.02286934	7.976493097
OG0006610	6.316507819	6.833016561	6.062855655	5.017921908	4.970393538	4.565597176	8.265661925	8.310612782	8.310612782	7.768184325	7.574782721	7.665904355	4.87647962	4.56598095	4.26712825	4.657399917	3.716568447	3.592648387	3.397302723	2.970709746	2.904354804	4.89156306	4.474982386	4.5274989
OG0000989	6.31596467	6.271649772	5.673273737	6.081510068	5.997969782	5.548128324	5.700994494	5.516330387	5.516330387	6.116863758	5.650764559	5.393347551	5.112208031	5.111017954	5.142439579	6.388752829	6.129786842	6.139547464	5.019772624	5.313174006	5.302758447	6.103453578	6.027141884	5.887275214
OG0001749	6.315783575	6.013908845	6.324810603	7.306699707	7.294988268	7.353764361	6.06501215	6.100031515	6.100031515	5.173127433	4.268284667	4.161887682	5.762691641	5.836795439	5.596211825	6.2533171	5.962308399	5.880304723	4.449738977	4.326908328	4.340759505	5.817720201	5.575083866	5.535694047
OG0000027	6.313971371	6.233811384	6.513806537	6.300123725	5.864433796	5.770564792	6.555969495	6.534341795	6.534341795	6.832383717	6.449726433	6.479780264	6.15220695	6.210805356	6.022089235	5.594614234	5.903261745	6.225061256	5.056784226	4.805938325	4.89823738	4.702238081	5.221437093	5.514353957
OG0004807	6.313608657	6.428108883	6.405141463	6.122258568	5.923624611	6.04220656	7.018589668	6.888134388	6.888134388	6.712183051	6.495535281	6.543495883	6.920926842	7.026791208	6.975020222	7.070816491	6.859832923	6.862815863	4.79464512	4.779119437	4.830183816	3.941139184	3.497906112	3.800931988
OG0002993	6.312156888	6.147306699	6.466137656	6.008988783	6.263410059	6.360013042	4.700994494	4.845740933	4.845740933	5.334139179	5.322649262	5.167919866	5.964693426	6.076563371	6.072143754	5.25731995	5.671683436	5.70720091	4.514674609	4.18458261	4.167818733	6.190508985	6.247473752	6.368018875
OG0002463	6.311430456	6.496014873	6.35473424	6.328046556	6.255878353	6.263597849	5.937344392	5.947081667	5.947081667	6.082574866	5.59454855	5.407352751	5.015537711	4.973653518	4.799504404	3.49059195	3.963475974	4.831079182	4.044561113	3.653620701	3.874787132	3.387351787	4.559691868	5.106664063
OG0029402	6.31124879	7.216454865	7.141494101	4.933572638	5.466953337	6.635028799	5.043956873	5.158256229	5.158256229	5.772941338	5.283921772	5.570159302	3.777706911	3.56225708	3.542394263	2.806252076	3.85657642	4.424281196	4.936836723	4.577680183	4.218310007	3.111851946	3.263586432	4.105265725
OG0003506	6.3105219	6.151980551	6.987548259	6.387328072	6.531225485	6.453023647	6.442777659	6.334407379	6.334407379	6.309067021	6.111657346	6.158256229	5.396393456	5.395261979	5.281918532	5.511690676	5.596700238	5.475131588	5.670056813	5.543577234	5.410953971	5.27391679	5.136831612	5.161679323
OG0001029	6.310340121	6.377817853	6.243935602	6.472650228	6.376950171	6.66448284	5.818646083	6.072213012	6.072213012	6.350497247	6.401562207	6.479941901	8.238097537	8.228817248	8.338319668	7.143344435	7.32297367	7.398006554	5.415166096	5.154625332	5.162868623	5.158503458	5.5595377	5.633629117
OG0001342	6.308521062	5.972462907	5.633721813	6.437793678	6.531693361	6.644433152	6.478810059	6.767389962	6.767389962	6.237066521	6.425929205	6.460414939	6.898792424	6.90922347	6.873290299	5.748494777	5.849542217	5.906331924	6.267064373	5.907556967	5.816444831	5.61879307	5.772290818	5.802360487
OG0004157	6.308156975	6.314877757	6.551362204	7.775248121	7.821582673	7.921662448	7.176621973	7.024751838	7.024751838	7.118733476	7.34091827	7.447248569	0.637480414	0.668643811	0.472089481	0.144648129	0.178573153	0.306592394	0.510519425	0.591933087	0.881214319	0.13459816	0.309632561	0.399831711
OG0002218	6.307792796	6.255689555	6.3652726	5.495695163	5.598424761	5.393690764	8.202172811	8.13111099	8.13111099	7.773666724	7.535275377	7.432207808	5.448090198	5.435094485	5.299206919	5.54743749	5.365985721	5.310140136	4.059872658	4.176669839	4.046821051	5.997206584	5.811304042	5.802392802
OG0005252	6.305423389	6.125568452	6.479456935	4.970853654	5.272396509	4.843481425	5.315058966	5.225159226	5.225159226	5.475409193	4.915520901	4.819157224	4.91798543	4.938394013	5.299165149	4.155899775	4.482415926	4.383985547	1.273278952	1.41329999	1.473286621	1.904410877	2.377057375	2.163950792
OG0002770	6.302867361	6.021257621	5.802710219	5.946496941	6.099926351	5.48188014	6.884475819	6.753350481	6.753350481	7.087038457	6.832130501	6.717676423	5.365824442	5.267797946	5.437280347	6.298918534	6.547056156	6.554993824	6.892772294	6.836036465	6.815184731	6.682108335	6.468730576	6.409145827
OG0001249	6.302319051	6.34978987	6.651051691	5.628481994	5.73470962	5.325530332	5.372952098	5.366322214	5.366322214	6.022589749	5.657354182	5.735251376	6.647198934	6.646401022	6.614797875	6.766922408	6.786865535	6.676820275	5.278142022	5.318653792	5.320477457	5.737727316	5.59555498	5.741679735
OG0003692	6.301404738	5.926711099	5.85847839	6.143026004	6.238404739	5.816855662	6.393690764	6.486392594	6.486392594	7.110196178	7.214221966	7.237735785	7.023250916	7.174959628	7.358815569	7.85240279	7.928278523	7.760305456	7.46020522	7.284546521	7.276692064	8.347099114	8.157308025	8.026140517
OG0003396	6.297191417	6.326069892	6.983221651	6.386983342	6.368069877	6.494255587	6.300489844	6.166213306	6.166213306	6.515857501	6.231125158	6.246027981	3.602500826	3.587159734	3.293325896	2.259282733	2.680289246	3.361974364	3.199318517	3.034498345	2.897839068	2.499370883	3.340163016	3.853870927
